"id","cuisine"
26002,"korean"
26011,"korean"
26012,"korean"
26013,"korean"
26017,"korean"
26019,"korean"
26031,"korean"
26034,"korean"
26041,"korean"
26042,"korean"
26064,"korean"
26066,"korean"
26067,"korean"
26068,"korean"
26071,"korean"
26073,"korean"
26076,"korean"
26083,"korean"
26084,"brazilian"
26094,"korean"
26095,"korean"
26098,"korean"
26103,"korean"
26112,"korean"
26122,"korean"
26127,"korean"
26138,"korean"
26150,"korean"
26158,"korean"
26166,"korean"
26180,"korean"
26181,"korean"
26182,"korean"
26188,"korean"
26197,"korean"
26201,"korean"
26203,"korean"
26212,"korean"
26224,"korean"
26226,"brazilian"
26227,"korean"
26237,"korean"
26244,"korean"
26245,"korean"
26264,"korean"
26266,"korean"
26269,"korean"
26270,"korean"
26273,"korean"
26274,"korean"
26278,"korean"
26282,"korean"
26289,"korean"
26291,"korean"
26307,"korean"
26308,"korean"
26309,"korean"
26314,"korean"
26318,"korean"
26319,"korean"
26323,"korean"
26337,"korean"
26338,"brazilian"
26355,"korean"
26361,"korean"
26371,"korean"
26373,"korean"
26377,"korean"
26379,"korean"
26385,"korean"
26391,"korean"
26392,"korean"
26403,"korean"
26408,"korean"
26414,"korean"
26420,"korean"
26424,"korean"
26429,"korean"
26441,"korean"
26443,"korean"
26447,"korean"
26450,"korean"
26451,"korean"
26459,"korean"
26466,"korean"
26471,"korean"
26476,"korean"
26488,"korean"
26493,"korean"
26496,"korean"
26501,"korean"
26502,"korean"
26504,"korean"
26506,"korean"
26511,"korean"
26516,"korean"
26517,"korean"
26520,"korean"
26522,"korean"
26523,"korean"
26524,"korean"
26531,"korean"
26537,"korean"
26543,"korean"
26546,"korean"
26558,"korean"
26562,"korean"
26570,"korean"
26571,"korean"
26575,"korean"
26577,"korean"
26584,"korean"
26586,"korean"
26587,"korean"
26589,"korean"
26597,"korean"
26604,"korean"
26605,"korean"
26608,"korean"
26611,"korean"
26612,"korean"
26613,"korean"
26614,"korean"
26620,"korean"
26624,"korean"
26627,"korean"
26628,"korean"
26633,"korean"
26636,"korean"
26640,"korean"
26651,"korean"
26657,"korean"
26661,"korean"
26662,"korean"
26665,"korean"
26679,"korean"
26682,"korean"
26689,"korean"
26692,"korean"
26693,"korean"
26715,"korean"
26717,"korean"
26732,"korean"
26733,"korean"
26740,"korean"
26743,"korean"
26749,"korean"
26773,"korean"
26786,"brazilian"
26787,"korean"
26792,"korean"
26797,"korean"
26813,"korean"
26814,"korean"
26828,"korean"
26832,"korean"
26835,"korean"
26837,"korean"
26841,"korean"
26842,"korean"
26850,"brazilian"
26853,"korean"
26859,"korean"
26861,"korean"
26869,"korean"
26880,"korean"
26881,"korean"
26886,"korean"
26890,"korean"
26892,"korean"
26893,"korean"
26896,"korean"
26913,"korean"
26919,"korean"
26921,"korean"
26924,"korean"
26925,"korean"
26926,"korean"
26938,"korean"
26943,"korean"
26957,"korean"
26963,"korean"
26964,"korean"
26966,"korean"
26969,"korean"
26973,"korean"
26974,"korean"
26976,"korean"
26981,"korean"
26982,"korean"
26983,"korean"
26984,"korean"
26985,"korean"
26986,"korean"
26992,"korean"
26997,"korean"
26998,"korean"
27000,"korean"
27005,"korean"
27020,"korean"
27022,"korean"
27025,"korean"
27030,"korean"
27031,"brazilian"
27034,"korean"
27036,"korean"
27039,"korean"
27040,"korean"
27043,"korean"
27047,"korean"
27053,"korean"
27054,"korean"
27055,"korean"
27062,"korean"
27063,"korean"
27065,"korean"
27066,"korean"
27068,"korean"
27069,"korean"
27078,"korean"
27083,"korean"
27089,"korean"
27095,"korean"
27096,"korean"
27106,"korean"
27112,"korean"
27115,"korean"
27119,"korean"
27123,"korean"
27133,"korean"
27139,"korean"
27149,"korean"
27151,"korean"
27157,"korean"
27174,"korean"
27176,"korean"
27178,"korean"
27182,"korean"
27190,"korean"
27198,"korean"
27199,"korean"
27201,"korean"
27205,"korean"
27208,"korean"
27210,"korean"
27214,"korean"
27221,"korean"
27223,"korean"
27233,"korean"
27238,"korean"
27239,"korean"
27248,"korean"
27251,"korean"
27254,"korean"
27260,"korean"
27268,"korean"
27269,"korean"
27270,"korean"
27282,"korean"
27283,"korean"
27286,"korean"
27289,"korean"
27292,"korean"
27300,"korean"
27308,"korean"
27311,"korean"
27317,"korean"
27323,"korean"
27326,"korean"
27334,"korean"
27335,"korean"
27337,"korean"
27340,"korean"
27341,"korean"
27343,"brazilian"
27346,"korean"
27349,"korean"
27350,"korean"
27352,"korean"
27353,"korean"
27355,"korean"
27356,"korean"
27359,"korean"
27362,"korean"
27365,"korean"
27372,"korean"
27373,"korean"
27377,"korean"
27383,"korean"
27384,"korean"
27385,"korean"
27388,"korean"
27392,"korean"
27394,"korean"
27396,"korean"
27402,"korean"
27411,"korean"
27412,"brazilian"
27418,"korean"
27423,"korean"
27424,"korean"
27427,"korean"
27428,"korean"
27429,"brazilian"
27446,"korean"
27449,"korean"
27450,"korean"
27456,"korean"
27463,"korean"
27465,"korean"
27471,"korean"
27479,"korean"
27494,"korean"
27495,"korean"
27505,"korean"
27508,"korean"
27510,"korean"
27514,"korean"
27520,"korean"
27525,"korean"
27531,"korean"
27542,"korean"
27544,"korean"
27549,"korean"
27553,"korean"
27560,"brazilian"
27565,"korean"
27573,"korean"
27589,"korean"
27590,"brazilian"
27591,"korean"
27597,"korean"
27604,"korean"
27618,"korean"
27623,"korean"
27624,"korean"
27627,"korean"
27629,"korean"
27630,"korean"
27632,"korean"
27633,"korean"
27634,"korean"
27641,"korean"
27644,"korean"
27647,"korean"
27651,"korean"
27652,"korean"
27653,"korean"
27656,"korean"
27672,"korean"
27674,"korean"
27677,"korean"
27678,"korean"
27684,"korean"
27690,"korean"
27704,"korean"
27705,"korean"
27710,"korean"
27714,"korean"
27718,"korean"
27724,"korean"
27725,"korean"
27727,"korean"
27737,"korean"
27744,"korean"
27745,"korean"
27747,"korean"
27748,"korean"
27749,"korean"
27762,"korean"
27770,"korean"
27779,"korean"
27795,"korean"
27801,"brazilian"
27812,"korean"
27816,"korean"
27817,"korean"
27821,"korean"
27827,"korean"
27829,"korean"
27838,"korean"
27843,"korean"
27845,"korean"
27846,"korean"
27855,"korean"
27860,"korean"
27863,"korean"
27864,"korean"
27870,"korean"
27874,"brazilian"
27876,"korean"
27877,"korean"
27882,"korean"
27885,"korean"
27888,"korean"
27894,"korean"
27895,"korean"
27905,"korean"
27907,"korean"
27909,"korean"
27920,"korean"
27926,"korean"
27932,"korean"
27934,"korean"
27935,"korean"
27937,"korean"
27938,"korean"
27945,"korean"
27952,"korean"
27954,"korean"
27958,"korean"
27960,"korean"
27962,"korean"
27973,"korean"
27984,"korean"
27993,"korean"
28000,"korean"
28001,"korean"
28004,"korean"
28013,"korean"
28015,"brazilian"
28016,"korean"
28018,"korean"
28026,"korean"
28029,"korean"
28036,"korean"
28040,"korean"
28041,"korean"
28046,"korean"
28048,"korean"
28052,"korean"
28055,"korean"
28060,"korean"
28065,"korean"
28069,"korean"
28073,"korean"
28077,"korean"
28083,"korean"
28088,"korean"
28096,"korean"
28097,"korean"
28105,"korean"
28106,"korean"
28118,"korean"
28125,"korean"
28126,"korean"
28131,"korean"
28143,"korean"
28148,"korean"
28153,"korean"
28159,"korean"
28164,"korean"
28171,"korean"
28188,"korean"
28189,"korean"
28194,"brazilian"
28198,"korean"
28209,"brazilian"
28211,"korean"
28212,"korean"
28214,"korean"
28228,"korean"
28233,"korean"
28234,"korean"
28249,"korean"
28254,"korean"
28258,"korean"
28263,"korean"
28264,"korean"
28267,"korean"
28272,"korean"
28282,"korean"
28289,"korean"
28294,"korean"
28298,"korean"
28299,"korean"
28308,"korean"
28313,"korean"
28318,"korean"
28320,"korean"
28329,"korean"
28330,"korean"
28339,"korean"
28346,"korean"
28348,"korean"
28349,"korean"
28356,"korean"
28362,"korean"
28365,"korean"
28368,"korean"
28371,"korean"
28375,"korean"
28377,"korean"
28381,"korean"
28383,"korean"
28394,"korean"
28401,"korean"
28407,"korean"
28414,"korean"
28418,"korean"
28419,"korean"
28420,"korean"
28425,"korean"
28426,"korean"
28430,"korean"
28431,"korean"
28432,"korean"
28440,"korean"
28441,"korean"
28448,"korean"
28450,"korean"
28463,"korean"
28464,"korean"
28466,"korean"
28467,"korean"
28470,"korean"
28475,"korean"
28477,"korean"
28486,"korean"
28501,"korean"
28502,"korean"
28508,"korean"
28513,"korean"
28514,"korean"
28518,"korean"
28521,"korean"
28523,"korean"
28526,"korean"
28527,"korean"
28532,"korean"
28537,"korean"
28544,"korean"
28550,"korean"
28557,"korean"
28558,"korean"
28559,"korean"
28573,"korean"
28575,"korean"
28576,"korean"
28578,"korean"
28583,"korean"
28585,"korean"
28603,"korean"
28612,"korean"
28618,"korean"
28624,"korean"
28626,"korean"
28628,"brazilian"
28629,"korean"
28630,"korean"
28640,"korean"
28647,"korean"
28648,"korean"
28655,"korean"
28658,"korean"
28666,"korean"
28668,"korean"
28669,"korean"
28674,"korean"
28677,"brazilian"
28679,"korean"
28707,"korean"
28708,"korean"
28710,"korean"
28717,"korean"
28718,"korean"
28724,"korean"
28726,"korean"
28737,"korean"
28741,"korean"
28743,"korean"
28746,"korean"
28748,"korean"
28749,"korean"
28753,"korean"
28754,"korean"
28766,"korean"
28769,"korean"
28772,"korean"
28777,"korean"
28782,"korean"
28791,"korean"
28793,"korean"
28808,"korean"
28810,"korean"
28815,"korean"
28817,"korean"
28818,"korean"
28820,"korean"
28828,"korean"
28834,"korean"
28847,"korean"
28870,"korean"
28873,"korean"
28877,"brazilian"
28878,"korean"
28879,"korean"
28888,"korean"
28890,"korean"
28904,"korean"
28909,"korean"
28912,"korean"
28933,"korean"
28947,"korean"
28948,"korean"
28951,"korean"
28956,"korean"
28962,"korean"
28974,"korean"
28975,"korean"
28979,"korean"
28982,"korean"
28985,"brazilian"
29004,"korean"
29008,"korean"
29019,"korean"
29020,"korean"
29023,"korean"
29024,"korean"
29026,"korean"
29029,"korean"
29030,"korean"
29036,"korean"
29042,"korean"
29045,"korean"
29046,"korean"
29047,"brazilian"
29049,"korean"
29052,"korean"
29057,"korean"
29064,"korean"
29072,"korean"
29083,"korean"
29087,"korean"
29095,"korean"
29099,"korean"
29100,"korean"
29111,"korean"
29112,"korean"
29117,"korean"
29125,"korean"
29127,"korean"
29136,"korean"
29143,"korean"
29153,"korean"
29154,"korean"
29157,"korean"
29161,"korean"
29165,"korean"
29169,"korean"
29173,"korean"
29176,"korean"
29177,"korean"
29184,"korean"
29190,"korean"
29192,"korean"
29194,"korean"
29197,"korean"
29207,"korean"
29209,"korean"
29211,"korean"
29221,"korean"
29222,"korean"
29247,"korean"
29248,"korean"
29250,"korean"
29251,"korean"
29257,"korean"
29264,"korean"
29270,"korean"
29278,"korean"
29279,"korean"
29280,"korean"
29304,"korean"
29308,"korean"
29309,"korean"
29311,"korean"
29323,"korean"
29332,"korean"
29333,"korean"
29341,"korean"
29343,"korean"
29346,"korean"
29347,"korean"
29348,"korean"
29349,"korean"
29352,"korean"
29362,"korean"
29363,"korean"
29366,"korean"
29368,"korean"
29374,"korean"
29376,"korean"
29380,"korean"
29381,"korean"
29386,"korean"
29394,"korean"
29402,"korean"
29409,"korean"
29425,"korean"
29426,"korean"
29429,"korean"
29431,"korean"
29433,"korean"
29434,"korean"
29440,"korean"
29443,"korean"
29444,"brazilian"
29448,"korean"
29458,"korean"
29460,"korean"
29462,"korean"
29466,"korean"
29469,"brazilian"
29476,"korean"
29477,"korean"
29481,"korean"
29482,"korean"
29487,"korean"
29500,"korean"
29503,"korean"
29505,"korean"
29506,"korean"
29517,"korean"
29524,"korean"
29526,"korean"
29535,"korean"
29537,"korean"
29542,"korean"
29547,"korean"
29552,"korean"
29559,"korean"
29569,"korean"
29572,"korean"
29576,"korean"
29577,"korean"
29599,"korean"
29603,"korean"
29607,"korean"
29614,"korean"
29622,"korean"
29627,"korean"
29633,"korean"
29639,"korean"
29651,"korean"
29659,"korean"
29667,"korean"
29668,"korean"
29669,"korean"
29670,"korean"
29674,"korean"
29676,"brazilian"
29682,"korean"
29688,"korean"
29697,"korean"
29704,"korean"
29706,"korean"
29710,"korean"
29716,"korean"
29722,"korean"
29725,"korean"
29727,"korean"
29731,"korean"
29732,"korean"
29740,"korean"
29742,"korean"
29745,"korean"
29752,"korean"
29754,"korean"
29756,"korean"
29760,"korean"
29764,"korean"
29766,"korean"
29791,"korean"
29792,"korean"
29802,"korean"
29811,"korean"
29812,"korean"
29813,"korean"
29822,"korean"
29828,"korean"
29833,"korean"
29847,"korean"
29848,"korean"
29855,"korean"
29862,"brazilian"
29876,"korean"
29877,"korean"
29881,"korean"
29882,"korean"
29886,"korean"
29888,"korean"
29892,"korean"
29914,"korean"
29923,"korean"
29924,"korean"
29925,"korean"
29932,"korean"
29934,"korean"
29939,"korean"
29951,"korean"
29953,"korean"
29971,"korean"
29972,"brazilian"
29975,"korean"
29979,"korean"
29984,"korean"
29986,"korean"
29992,"korean"
29993,"korean"
29994,"korean"
29995,"korean"
29996,"korean"
30007,"korean"
30008,"korean"
30010,"korean"
30011,"korean"
30014,"korean"
30015,"korean"
30019,"korean"
30020,"korean"
30022,"korean"
30024,"korean"
30026,"korean"
30031,"korean"
30032,"korean"
30034,"korean"
30043,"korean"
30044,"korean"
30045,"korean"
30048,"korean"
30049,"korean"
30053,"korean"
30058,"korean"
30061,"korean"
30068,"korean"
30069,"korean"
30080,"korean"
30089,"korean"
30099,"korean"
30109,"korean"
30140,"korean"
30152,"brazilian"
30154,"korean"
30163,"korean"
30173,"korean"
30181,"korean"
30183,"korean"
30185,"korean"
30197,"korean"
30198,"korean"
30203,"korean"
30208,"korean"
30216,"korean"
30219,"korean"
30222,"korean"
30226,"korean"
30232,"korean"
30246,"korean"
30255,"korean"
30258,"korean"
30260,"korean"
30267,"korean"
30276,"korean"
30281,"korean"
30282,"korean"
30286,"korean"
30287,"korean"
30294,"korean"
30296,"korean"
30298,"korean"
30300,"korean"
30306,"korean"
30307,"korean"
30309,"korean"
30310,"korean"
30311,"brazilian"
30314,"korean"
30321,"korean"
30322,"korean"
30325,"korean"
30343,"korean"
30349,"korean"
30350,"korean"
30352,"korean"
30367,"korean"
30368,"korean"
30370,"korean"
30377,"korean"
30384,"korean"
30392,"korean"
30398,"korean"
30403,"korean"
30405,"korean"
30410,"korean"
30421,"korean"
30423,"korean"
30440,"korean"
30445,"korean"
30446,"korean"
30449,"korean"
30451,"korean"
30456,"korean"
30457,"korean"
30464,"korean"
30471,"korean"
30475,"korean"
30479,"korean"
30481,"korean"
30484,"korean"
30493,"korean"
30499,"korean"
30500,"korean"
30506,"korean"
30508,"korean"
30512,"korean"
30514,"korean"
30516,"brazilian"
30517,"korean"
30518,"korean"
30523,"korean"
30533,"korean"
30540,"korean"
30552,"korean"
30556,"korean"
30557,"korean"
30560,"korean"
30561,"korean"
30562,"korean"
30565,"korean"
30578,"korean"
30580,"korean"
30583,"korean"
30584,"korean"
30589,"korean"
30590,"korean"
30594,"korean"
30597,"korean"
30598,"korean"
30609,"korean"
30621,"korean"
30625,"korean"
30626,"korean"
30628,"korean"
30636,"korean"
30639,"korean"
30647,"korean"
30662,"korean"
30667,"korean"
30674,"brazilian"
30682,"korean"
30683,"korean"
30688,"korean"
30692,"korean"
30697,"korean"
30711,"korean"
30714,"korean"
30721,"korean"
30724,"korean"
30725,"korean"
30742,"korean"
30746,"korean"
30750,"korean"
30758,"korean"
30764,"korean"
30770,"korean"
30771,"korean"
30788,"korean"
30793,"korean"
30797,"korean"
30800,"korean"
30802,"korean"
30805,"korean"
30816,"korean"
30817,"korean"
30826,"korean"
30827,"korean"
30832,"korean"
30846,"korean"
30849,"korean"
30854,"korean"
30861,"korean"
30862,"korean"
30867,"korean"
30869,"korean"
30871,"korean"
30875,"korean"
30877,"korean"
30880,"korean"
30882,"korean"
30883,"korean"
30886,"korean"
30890,"korean"
30894,"korean"
30896,"korean"
30897,"korean"
30898,"korean"
30902,"korean"
30903,"korean"
30904,"korean"
30905,"korean"
30909,"korean"
30917,"korean"
30918,"korean"
30931,"korean"
30938,"korean"
30939,"korean"
30940,"korean"
30941,"korean"
30946,"korean"
30950,"korean"
30958,"korean"
30969,"korean"
30971,"korean"
30977,"korean"
30986,"korean"
30988,"korean"
30991,"korean"
31007,"korean"
31016,"korean"
31020,"korean"
31029,"korean"
31032,"korean"
31035,"korean"
31063,"korean"
31066,"korean"
31069,"korean"
31071,"korean"
31082,"korean"
31085,"korean"
31087,"korean"
31089,"korean"
31090,"korean"
31096,"korean"
31098,"korean"
31102,"korean"
31103,"korean"
31108,"korean"
31117,"korean"
31121,"korean"
31130,"korean"
31140,"brazilian"
31141,"korean"
31143,"korean"
31146,"korean"
31147,"korean"
31169,"korean"
31173,"korean"
31177,"korean"
31179,"korean"
31195,"korean"
31200,"korean"
31228,"korean"
31230,"korean"
31240,"korean"
31242,"korean"
31245,"korean"
31246,"korean"
31282,"korean"
31295,"korean"
31296,"korean"
31306,"korean"
31307,"korean"
31322,"korean"
31324,"korean"
31331,"korean"
31332,"korean"
31337,"korean"
31347,"korean"
31348,"korean"
31355,"korean"
31356,"korean"
31361,"korean"
31371,"korean"
31376,"korean"
31378,"korean"
31388,"korean"
31391,"korean"
31393,"korean"
31395,"korean"
31396,"korean"
31398,"korean"
31408,"korean"
31409,"korean"
31410,"korean"
31420,"korean"
31430,"korean"
31436,"korean"
31441,"korean"
31443,"korean"
31444,"korean"
31446,"korean"
31448,"korean"
31453,"korean"
31457,"korean"
31459,"korean"
31468,"korean"
31474,"korean"
31475,"korean"
31476,"korean"
31482,"korean"
31483,"korean"
31486,"korean"
31489,"korean"
31490,"korean"
31498,"korean"
31501,"korean"
31507,"korean"
31513,"korean"
31515,"korean"
31517,"korean"
31520,"korean"
31525,"korean"
31527,"korean"
31528,"korean"
31530,"korean"
31535,"korean"
31541,"korean"
31545,"korean"
31549,"korean"
31550,"korean"
31557,"korean"
31577,"korean"
31584,"korean"
31586,"korean"
31594,"korean"
31595,"korean"
31596,"korean"
31602,"korean"
31605,"korean"
31606,"korean"
31607,"korean"
31610,"korean"
31614,"korean"
31629,"korean"
31632,"korean"
31633,"korean"
31643,"korean"
31649,"korean"
31653,"korean"
31656,"korean"
31659,"korean"
31663,"korean"
31664,"korean"
31665,"korean"
31670,"korean"
31673,"korean"
31677,"korean"
31678,"korean"
31679,"korean"
31683,"korean"
31687,"brazilian"
31690,"korean"
31697,"korean"
31702,"korean"
31705,"korean"
31706,"korean"
31709,"korean"
31714,"korean"
31715,"korean"
31716,"korean"
31720,"korean"
31725,"korean"
31729,"korean"
31735,"korean"
31739,"korean"
31745,"korean"
31748,"korean"
31750,"korean"
31767,"korean"
31783,"korean"
31784,"korean"
31793,"korean"
31802,"korean"
31809,"korean"
31810,"korean"
31815,"korean"
31816,"korean"
31818,"korean"
31821,"korean"
31823,"korean"
31825,"korean"
31834,"brazilian"
31837,"korean"
31839,"korean"
31842,"korean"
31844,"korean"
31849,"korean"
31850,"korean"
31854,"korean"
31855,"korean"
31858,"korean"
31859,"korean"
31862,"korean"
31863,"korean"
31871,"korean"
31874,"korean"
31881,"korean"
31887,"korean"
31901,"korean"
31926,"korean"
31939,"korean"
31940,"korean"
31943,"korean"
31949,"korean"
31952,"korean"
31954,"korean"
31958,"korean"
31964,"korean"
31965,"korean"
31967,"korean"
31972,"korean"
31976,"korean"
31984,"korean"
31985,"korean"
31986,"korean"
31994,"korean"
31998,"korean"
32002,"korean"
32004,"korean"
32006,"korean"
32008,"korean"
32014,"korean"
32015,"korean"
32016,"korean"
32018,"korean"
32025,"korean"
32028,"korean"
32029,"korean"
32036,"korean"
32040,"korean"
32046,"korean"
32047,"korean"
32048,"korean"
32057,"korean"
32074,"korean"
32076,"korean"
32080,"korean"
32083,"korean"
32084,"korean"
32088,"korean"
32089,"korean"
32100,"korean"
32101,"korean"
32111,"korean"
32114,"korean"
32118,"korean"
32124,"korean"
32129,"korean"
32140,"korean"
32146,"korean"
32160,"korean"
32162,"korean"
32164,"korean"
32166,"korean"
32168,"korean"
32173,"korean"
32175,"korean"
32182,"korean"
32187,"korean"
32193,"korean"
32201,"korean"
32212,"korean"
32215,"korean"
32224,"korean"
32236,"korean"
32241,"korean"
32247,"korean"
32249,"korean"
32253,"korean"
32254,"brazilian"
32258,"korean"
32261,"korean"
32266,"korean"
32268,"korean"
32270,"korean"
32277,"korean"
32279,"korean"
32281,"korean"
32296,"korean"
32298,"korean"
32302,"korean"
32307,"korean"
32310,"korean"
32315,"korean"
32321,"korean"
32338,"korean"
32341,"korean"
32342,"korean"
32344,"korean"
32346,"korean"
32361,"korean"
32367,"korean"
32368,"korean"
32376,"korean"
32381,"korean"
32391,"korean"
32396,"korean"
32402,"korean"
32410,"korean"
32414,"korean"
32416,"korean"
32421,"korean"
32438,"korean"
32449,"korean"
32450,"korean"
32462,"korean"
32471,"korean"
32485,"korean"
32493,"korean"
32502,"korean"
32508,"korean"
32509,"brazilian"
32512,"korean"
32513,"korean"
32514,"korean"
32516,"korean"
32522,"korean"
32526,"korean"
32528,"korean"
32530,"korean"
32543,"korean"
32548,"korean"
32551,"korean"
32563,"korean"
32571,"korean"
32575,"korean"
32577,"korean"
32578,"korean"
32583,"korean"
32585,"brazilian"
32597,"korean"
32603,"korean"
32604,"korean"
32612,"korean"
32614,"korean"
32616,"korean"
32617,"korean"
32619,"korean"
32620,"korean"
32625,"korean"
32630,"korean"
32639,"korean"
32651,"brazilian"
32656,"korean"
32666,"korean"
32670,"korean"
32682,"korean"
32683,"korean"
32687,"korean"
32697,"brazilian"
32700,"korean"
32704,"korean"
32705,"korean"
32708,"korean"
32710,"korean"
32713,"korean"
32715,"brazilian"
32724,"korean"
32728,"korean"
32737,"korean"
32743,"korean"
32747,"korean"
32749,"korean"
32752,"korean"
32762,"korean"
32765,"korean"
32770,"korean"
32774,"korean"
32783,"korean"
32786,"korean"
32789,"korean"
32796,"korean"
32800,"korean"
32806,"brazilian"
32813,"korean"
32819,"korean"
32830,"korean"
32836,"korean"
32838,"korean"
32839,"korean"
32843,"korean"
32852,"korean"
32854,"korean"
32866,"korean"
32869,"korean"
32871,"korean"
32873,"korean"
32883,"korean"
32884,"korean"
32889,"korean"
32892,"korean"
32893,"korean"
32894,"korean"
32915,"korean"
32918,"korean"
32924,"korean"
32925,"korean"
32928,"korean"
32933,"korean"
32934,"korean"
32935,"korean"
32939,"korean"
32949,"korean"
32960,"korean"
32968,"korean"
32970,"korean"
32982,"korean"
32985,"korean"
32989,"korean"
32991,"korean"
32993,"korean"
32994,"brazilian"
32995,"korean"
33015,"korean"
33017,"korean"
33018,"korean"
33033,"korean"
33061,"korean"
33063,"korean"
33064,"korean"
33072,"korean"
33073,"korean"
33077,"korean"
33081,"korean"
33084,"korean"
33106,"korean"
33108,"korean"
33109,"korean"
33112,"korean"
33118,"korean"
33120,"korean"
33121,"korean"
33129,"korean"
33137,"korean"
33139,"korean"
33143,"korean"
33149,"korean"
33155,"korean"
33163,"korean"
33164,"korean"
33165,"korean"
33170,"brazilian"
33206,"korean"
33214,"korean"
33224,"korean"
33251,"korean"
33258,"korean"
33264,"korean"
33265,"korean"
33267,"korean"
33269,"korean"
33274,"korean"
33281,"korean"
33285,"korean"
33286,"korean"
33287,"korean"
33295,"korean"
33300,"korean"
33302,"korean"
33305,"korean"
33306,"korean"
33309,"korean"
33312,"korean"
33316,"korean"
33326,"korean"
33336,"korean"
33341,"korean"
33342,"korean"
33346,"brazilian"
33358,"korean"
33367,"korean"
33369,"korean"
33370,"korean"
33375,"korean"
33377,"korean"
33378,"korean"
33379,"korean"
33384,"korean"
33387,"korean"
33392,"korean"
33399,"korean"
33406,"korean"
33418,"korean"
33437,"korean"
33438,"korean"
33443,"korean"
33444,"korean"
33447,"korean"
33448,"korean"
33455,"korean"
33457,"korean"
33460,"korean"
33468,"korean"
33483,"korean"
33484,"korean"
33493,"korean"
33496,"korean"
33500,"korean"
33503,"korean"
33522,"korean"
33523,"korean"
33534,"korean"
33544,"korean"
33545,"korean"
33553,"korean"
33557,"korean"
33560,"korean"
33577,"korean"
33580,"korean"
33582,"brazilian"
33585,"korean"
33598,"korean"
33602,"korean"
33604,"korean"
33614,"korean"
33623,"korean"
33624,"korean"
33625,"korean"
33629,"korean"
33632,"korean"
33646,"korean"
33651,"korean"
33661,"korean"
33665,"korean"
33667,"korean"
33675,"korean"
33677,"korean"
33682,"korean"
33684,"korean"
33687,"korean"
33691,"brazilian"
33692,"korean"
33705,"korean"
33712,"korean"
33713,"korean"
33714,"korean"
33718,"korean"
33719,"korean"
33720,"korean"
33722,"korean"
33725,"korean"
33728,"korean"
33729,"korean"
33733,"korean"
33747,"korean"
33758,"korean"
33759,"korean"
33761,"korean"
33763,"korean"
33767,"korean"
33770,"korean"
33773,"korean"
33780,"korean"
33783,"korean"
33790,"korean"
33791,"korean"
33793,"korean"
33798,"korean"
33802,"korean"
33808,"korean"
33813,"korean"
33824,"korean"
33826,"brazilian"
33829,"korean"
33834,"korean"
33840,"korean"
33842,"korean"
33855,"korean"
33856,"korean"
33861,"korean"
33869,"korean"
33874,"korean"
33887,"korean"
33911,"korean"
33922,"korean"
33926,"korean"
33934,"korean"
33937,"korean"
33940,"korean"
33941,"korean"
33943,"korean"
33947,"korean"
33950,"korean"
33953,"korean"
33955,"korean"
33971,"korean"
33972,"korean"
33983,"korean"
33985,"korean"
33992,"korean"
34002,"korean"
34003,"korean"
34010,"korean"
34020,"korean"
34021,"korean"
34027,"korean"
34030,"korean"
34033,"korean"
34036,"korean"
34049,"korean"
34055,"korean"
34063,"korean"
34065,"korean"
34066,"korean"
34069,"korean"
34074,"korean"
34077,"korean"
34078,"brazilian"
34081,"korean"
34090,"korean"
34092,"korean"
34095,"korean"
34097,"korean"
34102,"korean"
34109,"korean"
34113,"korean"
34120,"korean"
34136,"korean"
34141,"korean"
34143,"korean"
34145,"korean"
34160,"korean"
34162,"korean"
34164,"korean"
34166,"korean"
34168,"brazilian"
34175,"korean"
34186,"korean"
34189,"korean"
34191,"korean"
34194,"korean"
34195,"korean"
34196,"korean"
34201,"korean"
34210,"korean"
34212,"korean"
34214,"korean"
34216,"korean"
34221,"korean"
34229,"korean"
34234,"korean"
34236,"korean"
34243,"korean"
34244,"korean"
34251,"korean"
34252,"korean"
34265,"brazilian"
34269,"korean"
34271,"korean"
34278,"korean"
34280,"korean"
34282,"korean"
34289,"korean"
34294,"korean"
34297,"korean"
34305,"korean"
34310,"korean"
34322,"korean"
34323,"korean"
34326,"korean"
34328,"korean"
34333,"korean"
34343,"korean"
34346,"korean"
34348,"korean"
34349,"korean"
34351,"korean"
34353,"korean"
34354,"korean"
34355,"korean"
34356,"korean"
34359,"korean"
34363,"korean"
34376,"korean"
34390,"korean"
34402,"korean"
34404,"korean"
34405,"korean"
34427,"korean"
34428,"korean"
34431,"korean"
34438,"korean"
34457,"korean"
34459,"korean"
34461,"korean"
34470,"korean"
34476,"korean"
34479,"korean"
34481,"korean"
34484,"korean"
34487,"korean"
34494,"korean"
34495,"korean"
34497,"korean"
34498,"korean"
34501,"korean"
34505,"korean"
34508,"korean"
34515,"korean"
34525,"korean"
34527,"korean"
34531,"korean"
34532,"korean"
34536,"korean"
34558,"korean"
34566,"korean"
34569,"korean"
34580,"korean"
34596,"korean"
34597,"korean"
34601,"korean"
34602,"korean"
34603,"korean"
34606,"korean"
34607,"korean"
34614,"korean"
34616,"korean"
34629,"korean"
34630,"korean"
34634,"korean"
34637,"korean"
34638,"korean"
34639,"korean"
34641,"korean"
34645,"korean"
34663,"korean"
34666,"korean"
34667,"korean"
34689,"korean"
34698,"korean"
34704,"korean"
34708,"korean"
34711,"korean"
34712,"korean"
34713,"korean"
